,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin (%),Year,Month,Quarter,Days_in_Month,YOY_Change_daily,Rolling_3M_Sales,Rolling_6M_Sales,YOY_Change_monthly,Sales_Volatility_Monthly,Revenue_Per_Product_Region
5679,5680,CA-2016-143924,2016-08-03,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,0.0,53.8608,49.0,2016,7,3,31,651.8467852257182,45531.408333333326,41673.15899999999,36.4905941441649,282.0839543431437,109.92
5680,5681,CA-2016-141551,2016-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,0.0,2.9348,46.0,2016,9,3,30,-88.18168346176645,47929.12073333332,46644.94386666666,13.644990539495092,818.0025868031044,118.668
5681,5682,CA-2016-141551,2016-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,0.0,3.1104,47.99999999999999,2016,9,3,30,-98.3383337179783,47929.12073333332,46644.94386666666,13.644990539495092,818.0025868031044,6.48
5682,5683,CA-2014-164315,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,3,0.0,7.128,45.0,2014,4,2,30,-95.54254840162089,29502.081999999995,25685.78525,,475.4490872757265,15.84
5683,5684,CA-2014-164315,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,7,0.0,293.9804,27.999999999999996,2014,4,2,30,647.9412435174104,29502.081999999995,25685.78525,,475.4490872757265,1049.93
5684,5685,CA-2014-164315,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0.0,40.274,26.0,2014,4,2,30,877.9040404040405,29502.081999999995,25685.78525,,475.4490872757265,154.9
5685,5686,CA-2015-131072,2015-11-05,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,3,0.2,35.6526,36.25,2015,11,4,30,1064.2045454545453,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,495.858
5686,5687,CA-2014-131541,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,5,0.2,5.191,36.25,2014,7,3,31,10.493827160493822,30729.935866666663,30116.00893333333,,285.0994005980251,25.060000000000002
5687,5688,CA-2014-131541,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888,10.0,2014,7,3,31,126.25418060200668,30729.935866666663,30116.00893333333,,285.0994005980251,129.888
5688,5689,CA-2014-131541,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,0.2,16.5186,33.75,2014,7,3,31,77.33333333333333,30729.935866666663,30116.00893333333,,285.0994005980251,122.36000000000001
5689,5690,CA-2015-119550,2015-12-31,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762,-32.857142857142854,2015,12,4,31,605.7112068965517,60765.66939999999,52092.7639,7.727159038001534,720.7692697382,275.058
5690,5691,US-2015-138093,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9,0.0,9.3024,34.0,2015,12,4,31,33.85518590998042,60765.66939999999,52092.7639,7.727159038001534,530.4786980984812,33.44
5691,5692,US-2015-138093,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.585,46.0,2015,12,4,31,-59.288573508005825,60765.66939999999,52092.7639,7.727159038001534,530.4786980984812,89.5
5692,5693,US-2015-138093,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1,0.0,36.4473,26.999999999999996,2015,12,4,31,2015.8307210031348,60765.66939999999,52092.7639,7.727159038001534,530.4786980984812,863.936
5693,5694,US-2015-138093,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0.0,12.672,48.00000000000001,2015,12,4,31,307.40740740740733,60765.66939999999,52092.7639,7.727159038001534,530.4786980984812,26.4
5694,5695,US-2015-138093,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0.0,141.1644,25.999999999999996,2015,12,4,31,3327.6515151515155,60765.66939999999,52092.7639,7.727159038001534,530.4786980984812,3691.992
5695,5696,CA-2016-126165,2016-05-07,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,-2.5,2016,5,2,31,-93.22926290324118,49151.214,43982.41153333333,89.12890255910503,437.0517252536434,248.808
5696,5697,CA-2017-126123,2017-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,0.8,-42.4638,-154.99999999999997,2017,10,4,31,-82.31375080697224,76254.82106666666,61878.61918333333,30.306352166596344,1323.6026485847271,51.748000000000005
5697,5698,CA-2017-126123,2017-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1,0.8,-23.548,-175.0,2017,10,4,31,-86.31852936391735,76254.82106666666,61878.61918333333,30.306352166596344,1323.6026485847271,511.328
5698,5699,CA-2016-143441,2016-11-05,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1,0.2,4.44,37.50000000000001,2016,11,4,30,-17.31843575418995,70836.57856666666,53871.934499999996,4.527163677976986,300.69708411616006,56.239999999999995
5699,5700,CA-2017-148320,2017-11-08,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,6,0.0,17.5812,48.99999999999999,2017,11,4,30,-72.37620103473762,94697.13339999999,74243.07165,49.156142662822724,379.362008409806,50.232
5700,5701,CA-2016-125661,2016-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,0.2,15.282,37.5,2016,11,4,30,-16.737495913697288,70836.57856666666,53871.934499999996,4.527163677976986,813.5291726283052,57.732
5701,5702,CA-2016-125661,2016-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,0.2,-22.7435,-16.25,2016,11,4,30,-49.116186404321994,70836.57856666666,53871.934499999996,4.527163677976986,813.5291726283052,293.916
5702,5703,US-2014-123519,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,0.2,0.2952,11.25,2014,12,4,31,-90.40935672514621,59875.91006666666,53876.82375,,530.4786980984812,17.712
5703,5704,US-2014-123519,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365,-38.333333333333336,2014,12,4,31,205.0949720670391,59875.91006666666,53876.82375,,530.4786980984812,409.59000000000003
5704,5705,US-2014-123519,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,0.2,42.8935,16.250000000000004,2014,12,4,31,95.5404104007704,59875.91006666666,53876.82375,,530.4786980984812,5081.23
5705,5706,CA-2014-155593,2014-11-08,Standard Class,RP-19390,Resi PÃ¶lking,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,0.0,3.3756,28.999999999999996,2014,11,4,30,-55.90909090909091,63953.15349999999,48051.7416,,813.5291726283052,19.4
5706,5707,CA-2017-136000,2017-09-25,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,36.25,2017,9,3,30,-92.60028732456625,65417.31866666665,55002.72133333333,19.692987599027497,546.7874449196951,80.352
5707,5708,US-2015-160857,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,0.0,30.1872,38.0,2015,5,2,31,11.748818365968946,34351.04899999999,33787.37568333333,27.415937145891366,697.8639525585621,280.688
5708,5709,US-2015-160857,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.1586,2.0,2015,5,2,31,1206.5045992115638,34351.04899999999,33787.37568333333,27.415937145891366,697.8639525585621,1670.34
5709,5710,US-2015-160857,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,0.1,21.294,16.666666666666668,2015,5,2,31,849.4946492271106,34351.04899999999,33787.37568333333,27.415937145891366,697.8639525585621,1483.482
5710,5711,US-2015-160857,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,7,0.2,1014.9797,36.25,2015,5,2,31,23548.175675675673,34351.04899999999,33787.37568333333,27.415937145891366,697.8639525585621,3999.92
5711,5712,US-2015-160857,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,0.0,9.3312,48.00000000000001,2015,5,2,31,-45.81939799331104,34351.04899999999,33787.37568333333,27.415937145891366,697.8639525585621,19.44
5712,5713,CA-2017-115805,2017-07-31,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391,11.249999999999998,2017,7,3,31,-9.71731448763251,47502.417299999994,43033.71236666666,15.288214193467589,282.0839543431437,36.792
5713,5714,US-2014-143707,2014-03-05,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,0.0,1.6038,26.999999999999996,2014,3,1,31,-95.75593026579023,24815.932,24815.932,,421.7974348853419,5.94
5714,5715,CA-2017-116939,2017-09-29,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5,0.0,47.9385,26.999999999999996,2017,9,3,30,6666.387195121952,65417.31866666665,55002.72133333333,19.692987599027497,397.93716396529567,262.774
5715,5716,CA-2015-124107,2015-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.591,17.999999999999996,2015,10,4,31,354.076027246759,44299.724566666664,36098.91286666666,-0.15409943213439403,1323.6026485847271,1537.476
5716,5717,CA-2015-124107,2015-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0.0,8.4564,29.000000000000004,2015,10,4,31,-88.95287164721928,44299.724566666664,36098.91286666666,-0.15409943213439403,1323.6026485847271,29.16
5717,5718,CA-2015-124107,2015-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,0.0,27.2412,47.0,2015,10,4,31,397.9381443298969,44299.724566666664,36098.91286666666,-0.15409943213439403,1323.6026485847271,431.99199999999996
5718,5719,CA-2015-124107,2015-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,0.1,5.2272,17.77777777777778,2015,10,4,31,-26.814516129032267,44299.724566666664,36098.91286666666,-0.15409943213439403,1323.6026485847271,33.759
5719,5720,CA-2017-126550,2017-04-02,Second Class,RD-19720,Roger Demir,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,0.0,21.164,26.0,2017,3,1,31,2.4672708962739276,41048.28673333332,59873.935666666664,13.838067711316885,448.5374826681699,166.056
5720,5721,CA-2015-138674,2015-11-17,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,26.25,2015,11,4,30,-97.5637694521275,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,13.080000000000002
5721,5722,CA-2015-138674,2015-11-17,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,91.176,3,0.2,4.5588,5.0,2015,11,4,30,-28.637174791020943,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,547.056
5722,5723,CA-2015-138674,2015-11-17,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,18.75,2015,11,4,30,-94.2867428777147,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,609.878
5723,5724,CA-2016-165820,2016-09-30,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0.0,6.2208,47.99999999999999,2016,9,3,30,-33.33333333333333,47929.12073333332,46644.94386666666,13.644990539495092,368.2432973754936,97.2
5724,5725,CA-2014-103191,2014-09-27,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,-25.0,2014,9,3,30,801.1089367253751,47877.73743333333,38361.99531666667,,818.0025868031044,552.56
5725,5726,CA-2015-103933,2015-09-27,First Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10011,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0.0,395.9604,44.0,2015,9,3,30,15049.999999999996,43419.8584,36563.960366666666,-21.010013936523855,546.7874449196951,899.91
5726,5727,CA-2015-110548,2015-05-08,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.293,12.5,2015,5,2,31,433.00140805406926,34351.04899999999,33787.37568333333,27.415937145891366,412.0110007419422,1892.688
5727,5728,CA-2017-117324,2017-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,3,0.0,32.0598,18.0,2017,12,4,31,-71.27026373094606,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,569.952
5728,5729,CA-2017-117324,2017-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.0,305.13,27.999999999999996,2017,12,4,31,3637.1399176954733,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,1089.75
5729,5730,CA-2017-117324,2017-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0.0,28.0876,46.0,2017,12,4,31,5.348516218081438,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,134.332
5730,5731,CA-2017-117324,2017-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0.0,41.3928,9.0,2017,12,4,31,1464.1941298506956,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,616.2928
5731,5732,CA-2017-117324,2017-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â x 11â",27.52,4,0.0,12.6592,46.0,2017,12,4,31,-66.1916461916462,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,41.28
5732,5733,CA-2017-143574,2017-07-02,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0.0,185.2578,28.999999999999996,2017,6,2,30,7225.91743119266,44588.12399999999,42818.20536666666,31.323181722708714,424.5633249111856,1036.3080000000002
5733,5734,CA-2017-143574,2017-07-02,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,30.69,3,0.0,7.9794,26.0,2017,6,2,30,-66.33982627007107,44588.12399999999,42818.20536666666,31.323181722708714,424.5633249111856,132.99
5734,5735,CA-2017-143574,2017-07-02,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0.0,8.5544,34.0,2017,6,2,30,-84.27185437087418,44588.12399999999,42818.20536666666,31.323181722708714,424.5633249111856,158.50799999999998
5735,5736,CA-2014-111773,2014-07-03,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,35.0,2014,6,2,30,7.4074074074074,28846.253199999996,26831.0926,,424.5633249111856,60.9
5736,5737,CA-2014-148614,2014-01-25,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.2928,48.0,2014,1,1,31,-94.16051348873124,14236.895,14236.895,,501.17552514846403,106.47999999999999
5737,5738,CA-2014-148614,2014-01-25,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0.0,5.79,30.0,2014,1,1,31,-97.85534108966452,14236.895,14236.895,,501.17552514846403,19.3
5738,5739,CA-2017-156139,2017-01-06,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376,3,0.2,13.4316,35.0,2016,12,4,31,-95.94481499327941,78699.5846,63314.35266666667,29.470986261455177,417.4409016487902,63.959999999999994
5739,5740,US-2017-147886,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,48.99999999999999,2017,3,1,31,-92.72359777665487,41048.28673333332,59873.935666666664,13.838067711316885,1151.326248695292,25.92
5740,5741,US-2017-147886,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,1,0.0,10.0624,38.0,2017,3,1,31,-97.57008488185363,41048.28673333332,59873.935666666664,13.838067711316885,1151.326248695292,26.48
5741,5742,US-2017-147886,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2,53.272,10.0,2017,3,1,31,772.4533245987553,41048.28673333332,59873.935666666664,13.838067711316885,1151.326248695292,532.72
5742,5743,US-2017-147886,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,4,0.0,12.8256,48.0,2017,3,1,31,-94.1902939641677,41048.28673333332,59873.935666666664,13.838067711316885,1151.326248695292,86.84
5743,5744,US-2017-147886,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,20.04,3,0.0,9.6192,48.0,2017,3,1,31,-27.18023255813954,41048.28673333332,59873.935666666664,13.838067711316885,1151.326248695292,66.8
5744,5745,US-2017-147886,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,0.0,7.9548,0.9999999999999999,2017,3,1,31,24.523339907955286,41048.28673333332,59873.935666666664,13.838067711316885,1151.326248695292,2340.984
5745,5746,US-2017-147886,2017-03-31,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,21.56,7,0.0,6.8992,32.00000000000001,2017,3,1,31,-29.74910394265234,41048.28673333332,59873.935666666664,13.838067711316885,1151.326248695292,36.96
5746,5747,CA-2016-113733,2016-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198,12.5,2016,12,4,31,891.9872813990461,78699.5846,63314.35266666667,29.470986261455177,366.5849699076332,2839.018
5747,5748,CA-2016-113733,2016-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,26.25,2016,12,4,31,389.31034482758616,78699.5846,63314.35266666667,29.470986261455177,366.5849699076332,295.152
5748,5749,CA-2016-113733,2016-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-AC-10004877,Technology,Accessories,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,16.56,3,0.2,-2.484,-15.000000000000002,2016,12,4,31,-14.462809917355376,78699.5846,63314.35266666667,29.470986261455177,366.5849699076332,37.26
5749,5750,CA-2017-104913,2017-11-22,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,5,0.0,36.7255,48.99999999999999,2017,11,4,30,288.3419689119171,94697.13339999999,74243.07165,49.156142662822724,813.5291726283052,179.88
5750,5751,CA-2014-145800,2014-06-05,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.8366,-52.0,2014,5,2,31,826.2429643527206,35878.21366666667,25278.2856,,412.0110007419422,355.455
5751,5752,CA-2016-125850,2016-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2,50.0,2016,1,1,31,242.59259259259255,56478.1919,50388.95823333333,2.027147944735071,501.17552514846403,133.2
5752,5753,CA-2016-125850,2016-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.65,5,0.0,9.499,46.00000000000001,2016,1,1,31,-22.016616314199403,56478.1919,50388.95823333333,2.027147944735071,501.17552514846403,28.909999999999997
5753,5754,CA-2016-118514,2016-02-10,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264,26.0,2016,2,1,29,62.63703258747558,38813.609066666664,48069.0387,92.26863673251634,1214.9435362394395,1732.8
5754,5755,CA-2015-150749,2015-04-03,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,26.0,2015,3,1,31,-79.19161676646706,22950.579533333326,41413.24479999999,-30.4622906006246,2129.052414786356,10.008
